economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
CMR,,,,,,,4.01847691336616,6.30550472651643,5.26315823757173,5.43651042515086,4.89273597750145,1.29170821483333,5.80943113491928,3.91696609446524,4.83247782901101,1.22925313539342,1.33576854896179,1.31815115691343,3.78474271999167,14.9287739469248,0.247896341570282,13.157891117366,3.82204577705028,-7.57694366412166,8.83034727576705,8.63954971995027,6.09190345689407,0.514445429556787,-12.6611961724315,7.1140966600872,-1.00000158786247,-4.00000230085273,6.00000546469168,12.4074906338654,6.84170169173106,6.40991474987491,2.17454194946085,2.86582917921751,3.32154207006683,7.07340800305761,1.78418633703173,3.3833179286475,2.51257561086129,3.19826669944932,8.31863928525335,-4.95846825571726,0.00958363930627115,5.3863612369623,3.63591500258271,2.560605186766,5.01946992771619,2.9223101920052,3.46470742095104,4.22412756983445,5.22900508301652,5.25031816114694,2.52987348095333,2.52031616501165,3.8438575766876,3.86415682297547,0.620054046421188
COD,,,,,,,,,,0.492545373900199,-13.4602400579011,2.70750749385638,1.53272969444956,3.80496835792863,1.97693593663911,-1.48312415815532,5.32828719886392,-3.299006834438,0.17060065568792,3.06512380935133,2.80773790969376,2.00372639753643,3.20081050009297,2.11738662408771,2.62394786054014,2.75928131316266,2.35644379760267,2.03372784775908,2.92351117569385,2.80155508377997,2.61165803109012,2.80339483351486,3.12163441170729,1.8789150887101,-0.819673778931261,11.6046857404466,2.09999610569605,-2.72034264821592,-1.45414497247658,2.30000242944027,-11.6998199279778,-1.50681655106433,-3.63445038044358,0.663586728265429,1.61048064085448,0.481645725548162,5.63778793934118,2.76345748355766,2.77252063712936,2.78143080390554,3.61442405527323,3.57195829166173,3.45309713281164,4.24580000336503,4.739781330301,4.65686074966847,3.26005803113635,1.61042447927997,1.57380565594912,3.14377315749414,2.53211726522945
COG,,-3.57138789966275,0.601704556280197,0.698910588677819,4.36725519514727,-9.81622873484608,8.28049753918528,6.47052936930008,4.41966631048827,-3.17454731887156,8.74314501639837,3.51779719646885,3.88333386975599,3.73847911371932,3.60342059353225,3.47837971680478,-4.62178005379879,3.96451531500823,-0.423668986738107,6.38301873917612,7.5974141051345,4.39563317731569,4.99997365818929,4.51130441850292,-1.6786570613706,0.731707293048785,0.811137971155844,9.81626036630128,6.64012946136587,3.77784478121922,1.58102763766605,-9.51091835595226,6.65882135586777,-9.73902388001765,-3.18654344193764,6.4701543426353,0.539999988913522,0.790974558873643,1.6816278266341,-6.47877979643903,4.3632075669322,8.02259885320804,8.57740584688065,6.26204239449639,4.80507704985588,4.41176471592601,1.39232167302868,-1.36713650180543,7.22484938156957,0.525989117778948,3.87465260664106,4.98216848026729,15.8192627896698,3.68101312816951,-0.0360722456836271,-3.04228024489241,-0.0974784776850157,8.95838816336152,-1.14655349636,0.213797407327164,-6.03999999966251
COL,,,,,,,2.78926118358649,7.08752601680713,6.2837936577524,3.54461707685969,3.43257024486101,0.816504692334476,7.81622075920967,2.36455761985215,5.5475429507666,5.78178121276396,3.05272513072748,3.26815082230223,8.1152467978911,4.84479413666739,2.21365544418759,3.2024741438556,-1.89385633654119,2.80870508182751,1.75448484653251,1.64668644906043,3.37547487077305,6.38442074823782,2.769165427904,4.29874226832543,5.82606341176705,3.46167901343746,1.25877905291544,1.70929571632443,2.53997315315486,3.73301669827512,-1.23526633646011,0.650095568825847,0.0387861351980376,-0.0475976676677874,3.84937488854631,1.76764328968856,4.55078379426723,3.09008597422699,2.97731759401839,2.81370161276008,2.13141997942441,3.93108970219799,-0.805188995750399,-0.232995114618561,0.303852142032042,1.91022206644469,2.50331646440327,7.45356500898741,2.91067246570759,4.29995665366276,2.73668024270634,5.57634352055987,1.59393080194643,2.34395625117858,2.55883609470125
COM,,,,,,,,,,,,,,,,,,,,,,3.86636378238224,6.38227367118809,4.82192918700031,4.10880202864672,2.28159311906528,1.86604651162791,1.63826639636184,2.68823000898473,-3.18132502712351,5.09145459803355,-5.3951328575114,8.5314863292612,3.00497479104203,-5.2768517765672,3.61030042918455,-1.29073948271005,4.03028166649881,1.28277531262606,1.92289310180023,10.8492114353596,2.33227107363435,2.32458799537012,2.10479537833798,1.91896810951965,2.83784308397065,2.64753995218321,1.39014882192856,2.20051264690235,4.99952678402423,2.69959663789801,2.09983543609435,-1.4989684518181,5.29950146723539,-1.1002103038528,-0.538417220971027,1.89571463175744,3.78693760271211,5.53264505566405,0.911397039742184,0.334767482910763
CPV,,,,,,,,,,,,,,,,,,,,,,-6.72269625215148,-19.779837321644,-5.34231403613066,3.25664823172693,26.5100305361609,7.08620654688559,33.3482456741395,7.94384034310072,-2.78664979544291,-11.4492908700281,-7.10110708901688,-4.72059597819616,28.0694540681716,11.1980528713755,23.53717207764,1.89345459966954,4.71615650621837,3.89112820058612,43.7752181343959,9.58512197199441,-8.27089088226626,-3.29127016383728,1.9813311581069,6.06954894511642,-3.79033906863199,0.284389388209846,31.6556877580914,0.954002944096331,10.5157772970595,-3.8116282476845,5.21199127943348,8.93892305878536,-1.32084578508038,-0.168336575455086,8.09572491674861,-3.49979518742173,-12.529526315949,-19.0431234750616,-7.30608793633242,-6.54695840073103
CRI,,3.67665898027158,6.12875324354383,-0.29106997322144,4.36711816907973,2.04743790557174,8.99024229799343,7.86641182979606,9.02732444278644,10.3926096997689,4.10661707732849,4.61446859184285,5.42117245304485,5.64853556485347,-1.69274992015336,3.0344379467187,0.498202686510723,2.20256024096398,6.60035611223665,0.495334638866581,-0.498624484181704,5.09763262484888,-4.70240052614274,3.99700943179224,10.0647016534865,-5.521780636085,4.79685173367376,4.22713894245396,4.57179025269015,7.44017133811326,2.4960998439937,6.25317097302801,5.02487394127888,4.1611050470574,5.36850335967243,9.52528250688147,2.19660861125286,5.37350674238361,8.0611098405802,3.73072454627933,-1.31940234333607,0.588011983598207,-2.49778089113285,7.66812514937057,2.28931518369204,2.11954115234671,9.11844933636483,4.60489593294517,-3.23940410123966,-3.35524193884577,6.33269859105306,-0.160541294755362,4.94038719976867,0.0110652341374049,2.23397966061579,-2.48379345852284,5.28433765133568,3.74433663703304,4.00816117224885,-1.07924193902352,0.347444373907919
CSS,,,,,,,,,,,,,,,,,-13.9911251823619,-2.13972631898933,2.45204478870285,-2.39456048755069,-1.0164123171394,2.14059470416792,-2.33932331825642,-3.27149498014239,1.85226243009109,2.00456297730307,1.52118237931403,7.10179821401982,0.182327575908928,1.02249965185257,1.97763498103878,6.24732088604515,6.65860389369297,1.18246841368372,3.09093030609495,2.90534815213974,4.80498303210109,-4.00432829186104,-4.50015159712551,5.52782343920751,-5.64137285862398,4.72666045810945,1.38499806490849,2.23903539256303,-5.9196905100069,-8.49440342963874,5.33370410611751,-2.12876022544179,-0.191464746623069,6.28329073607783,2.44661465704721,4.50179336173574,3.80793912759358,-0.492785882249734,3.5189713089584,3.51321924296155,-2.07621001349351,1.92131644654241,0.514677977613132,-3.02468712977657,-0.380054539248377
CUB,,,,,,,,,,,,8.56939736413818,4.8229574917922,3.45165163424727,1.024875134398,9.42286458081583,5.3534741729553,8.75869766977343,6.72111669077363,1.24674947706416,-5.3180149881259,19.4733900938567,9.60141161881181,5.91430905784331,8.31059497207337,-2.17131343308097,1.52906843340088,2.19010340855814,3.44958098313136,0.427906490061076,-8.73993178807495,-23.9936209725036,-10.3228708604291,-22.7382847601163,-4.9194541754803,4.10507535391007,17.4658629260289,2.335241944538,-14.1140976412507,11.6241936514019,9.12055844824626,0.891405799381246,-2.51546177433606,2.39377299141654,0.208268249505366,-11.6437233710901,-6.04555153001911,18.038430243475,0.636300970358988,-0.20549027872913,-5.91341077085534,4.32098765432099,0.699300699300707,4.70085470085471,2.24489795918367,2.49500998003992,5.7935735150925,-1.38057984353428,2.61315912272515,-10.9140518417463,-22.9351710056151
CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.63481850423457,5.48139397519196,10.2190787149909,-1.4671054174255,3.63392616331646,1.07698077968203,1.7326770162817,8.2195655734044,2.20044022561564,2.6275584032737,7.6474098751992,1.00765181791596,3.74069651021122,12.7906976744186
CYP,,,,,,,,,,,,,,,,,8.46323488493678,0.102653269896493,-3.28206067806785,3.60553281210932,5.62947980766417,-0.678264277903509,0.390220869234639,-1.06902221712363,9.33202790412912,-0.269534822633332,-0.540526552551626,3.44202259325202,10.9457122990973,3.31492416193664,0.76394207819645,-15.0871726006457,21.3392614436805,3.75275144549194,-10.9219690735046,30.1056213468758,3.61758506248879,-15.8610988376811,13.75362772374,5.07713208457304,-2.47911802574338,6.76145066592133,4.33548511550042,-8.2046829190988,2.9630948398954,-6.42545380236871,-11.8084149305102,-6.36194515520734,-8.16681245013415,-8.45622981806726,7.66159603813456,4.91630519199985,-4.54906814557398,-4.90925594362348,-14.9041121755116,2.9146648505225,16.51090715815,-6.89396392645479,-2.33775912993072,7.8323690436149,-1.38449118245298
CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1543274136615,-15.0953226520635,-2.51613922176377,-7.63186407039501,4.05174303880729,2.01335918074929,2.49517180125378,-0.234777263887636,-3.09463690536309,2.93706876784859,12.5774573731319,9.29073804255931,-7.12581059284373,-22.795218728125,1.69744407845658,30.2313508633337,-19.9154231442486,-9.25272680055402,8.61980564001669,-1.71581004237382,7.0154471635523,6.74758902851418,5.25533599929604,-3.79556348233196,4.08048973601376,4.69051506605314,6.49900751453283
DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.54224596576152,-9.71305003064083,-26.1132004281619,2.23117843876901,3.64496490120267,0.879181784179025,-2.02283097672191,8.30220859747621,-3.90387421785,-3.39768001572594,-1.21244166847663,2.02340872087719,30.5300041740026,-27.0341977233575,-6.24716482304652,24.9665958066241,18.8519737443463,-3.04810952922217,-11.5306963857196,-4.47789675326734,2.88251539072884,2.53997158989887,9.67194967589209,-13.7931034482759,-1.75,6.08653364378556,-17.5861229108845,13.8533178114086,1.68711656441718
DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.82111572153066,1.33021836111764,-4.36427248338259,35.1368086954324,15.2885970948583,0.699999376383545,3.49999989961771
DMA,,,,,,,,,,,,,,,,,,,11.0154099543959,-33.4167668517765,-2.06146015456432,19.8822126577035,1.70915619018541,0.117956235641699,6.15172113349595,-5.31327328101156,17.5783067365033,3.95317170360113,6.57110792125273,-15.7380087184658,8.95291317256223,-0.728535439504313,1.83127572016461,-0.12797198087155,-4.64661451308336,-9.05297404342599,5.86359748036396,-2.04951149636376,-2.36238188090596,-2.69605960519242,-1.19197979160089,-5.42462251338181,-2.38215914850481,-5.18345448251991,0.109519028931288,-0.364664053240944,1.24439564461525,-7.91685494803434,13.4949455294926,1.73815288827394,-8.28729281767956,7.31232622798888,7.81587356421107,4.58186478692726,-0.153186274509792,-2.78459650199449,9.31113390673084,-19.0500252652855,-27.3764936686285,21.6355599214146,3.23036543508985
DNK,,,,,,,,3.87097083864656,2.39919799388102,2.61268692839924,-19.4543660615975,18.7637441551484,3.13836251699048,-5.79063114646817,16.6395095899613,-5.20178825948528,-11.5559825580559,15.4942408291792,3.52450663973956,1.13305137437108,0.665752075198299,9.77945082583962,8.78958696557221,-6.5051777873559,21.3233388334793,-1.32019468821387,-0.75255587697869,-9.58939771900454,1.32972480384433,14.2511322669395,5.71580440962805,-1.30692959283307,2.72758385375576,24.3324437149775,3.32211530469937,5.26256295660808,2.72165786200618,3.36329953134013,1.50916452134967,-1.21670009388443,7.0807079998299,4.33342935159156,-4.80995323640533,0.132083366110663,2.55559687849041,-6.16749394367066,4.37025360521643,6.41745674594631,-24.6443100760546,-3.41667771018213,30.2169284435091,-10.7326274640259,11.4501093146831,-4.6297333559119,17.0981035360232,-12.5203936705745,-15.2889648192304,14.0406400485276,-1.38165274593344,20.1124997893953,6.05783457877816
DOM,,,,,,,,,,17.052862570066,30.1721629645615,5.36163900132416,3.84031547511007,8.60206511002173,0.0270672951481146,-2.51097025841062,7.32683170792706,1.77073625349506,4.55586080586079,1.09481059776645,4.87329434697862,5.49359768690616,4.60062646828518,3.0881527231891,0.0181554103123176,-3.55781448538747,-0.527009222661519,2.8949858088931,-1.3240161824199,2.25493850167717,-8.58392564242762,4.24641150820288,14.0841428147031,1.82387707576555,-5.65991756925246,8.79063319061063,3.61278955673414,-0.0560638487669678,4.07627747416907,-2.20088006963299,1.38383359419913,12.3142727325988,2.46541070984021,7.91037732914528,-4.53899763454736,7.44765944624442,8.07819503321765,4.39136742158246,-2.65787246859252,10.1939329656784,7.82546323570845,7.29833408676409,2.7655730251964,2.87096686306529,2.41491611847866,2.3465290642791,5.64433800091133,5.81922981270513,5.4991318016887,4.08876849528315,2.83559873767767
DZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.60000000000011,12.8000000000001,-1.19999999999997,19.5000000000001,5.40000000000001,2.29999999999994,8.09999999999998,2.49999999999999,-3.80000000000005,21.0999999999996,4.90000000000035,11.6000000000002,7.19999999999983,8.2,2.49999999999999,6.0,1.7999999999999,0.999999999999957,3.49999999999997,2.69999999999987,1.30000000000052
EAP,,1.83748821513419,4.48429312113473,8.59984002562706,10.9417229425084,7.41031811266308,7.13190706206225,1.16666228702648,0.852371609889843,1.55277302466837,6.57404231877383,2.36709942158106,-0.0301324129816862,8.61876607334469,3.66304811263014,1.71225484162312,0.559916793324831,-0.92674774420405,1.07564986729729,4.96912232439797,0.0370095275272746,6.43108726428862,8.71497249455319,6.61783008763801,10.1913096291242,2.16600931268505,3.06253699361503,3.88226765438526,3.39033636367961,3.72482284215062,5.07566302391787,2.46264766319997,4.86874835493818,0.689363045165848,2.8906321747688,4.36989999883673,4.74537745253008,2.92693176765614,2.32233633838052,2.98360958794682,2.62363886829391,2.67566417118054,2.73307274983581,3.18691521409629,5.33928646916557,4.60444295272848,4.67126237592427,3.73131986392895,4.76273814443306,3.36753925537722,3.95573419537239,4.18031230911224,4.16503609717027,3.59065390777111,3.76861299193774,3.31816047940971,2.8236757761039,3.89794192915186,3.41201233859623,2.88978510050362,2.46486829948806
EAR,,,0.573053117797343,1.22170090704134,7.66605032466148,-5.14741781874642,1.30284856381446,7.43685499632329,2.24621725303282,3.71544652289421,4.46812069766831,0.972625049551155,-1.03691034686429,3.96644839102269,2.01630367491848,5.24676493587289,0.922304570437049,5.03065891086658,3.0027620297207,-3.91410612514049,6.36701307086558,3.94678249144485,1.0700726143298,4.58998675358531,1.88415549204379,2.03014090895786,1.9279239391339,1.05574190120366,7.91191758065703,0.898693179047967,4.12842880254829,0.744733303662755,4.23511083672217,1.96551539988614,2.24488305593454,1.55280184419378,6.52479036042266,-0.25143513213969,3.97832984397182,1.98149725705368,2.04291278070478,3.19223449154234,-0.42714921438801,5.28213015630567,2.18364872776296,5.28539632155957,3.68022227298539,3.6967810198353,0.777292757348562,1.26325306894881,6.13714696162853,4.43976991638991,1.83153708842332,4.42422554234388,1.58210082918653,2.57019130774871,3.37762265070825,4.60506404875494,2.08304207648864,3.70124429276663,2.93318115553917
EAS,,2.48609792245315,3.92256306142566,8.50987979025291,11.262486379276,7.1200884084307,7.14948969664873,1.02232151251293,1.04431138439176,1.78033714216488,6.19437758068133,2.56615523023684,0.259348999715897,8.3862877793884,3.62854767596737,1.79183221152554,1.49197435423565,-0.403729235395971,0.226800141949738,6.0577633395577,-1.29280424804638,5.06577160674581,8.76598734290451,5.39879426773786,10.3482188517391,2.36188057626924,2.70484440268706,3.55157745751171,3.34867434245163,3.40848400305514,4.76202951269286,2.55417576222217,4.38994517284799,0.832264566759335,2.67385577538826,2.78415848281948,5.19992439924731,2.61083330094553,1.70165338700919,2.98287715659164,3.06524918276327,1.67635443970846,2.83710386650513,1.15807000940433,4.63531833670547,4.11307314718148,4.24635508211064,3.16588737072847,5.01771139027942,3.06287482931016,3.07856802619293,3.95630094492864,3.6794706779724,3.22514697040957,3.33513541591104,2.81744505476833,1.91615674839542,3.86514931004174,2.92512165770813,2.50875335269282,2.07658441519148
ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.29487634182382,-3.62641604568611,-2.3017078073965,-7.18907205153462,-3.3304645346789,-1.88615187769534,1.33708170213876,-5.64463567474395,3.96752159847979,5.50680430888137,4.37136892078894,4.28524019281689,-0.585051860323588,5.56553587307494,2.03867739932289,2.61026427571174,-2.93912784145614,6.63942822989088,2.78173060057421,-2.18410938924566,9.81937935489432,-1.63899275101384,6.10304162142366,2.23109468530598,3.99020662401435,1.8034708037777,2.66303729786108,2.59348552129094,2.48261630581305,1.2609362380916
ECS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.06000481428887,-0.190921070227247,-2.76077345325126,-5.5781579783101,-0.736536894352881,1.31672384889838,1.21107914857073,-1.42714190812787,3.4282033451307,2.59261065714256,0.669101276385376,2.93299672859165,-2.43455199336165,8.50784944318876,-2.66588821427575,0.528876118380438,0.0521395814160144,5.9991103532637,1.24012964010383,-2.61425227552847,6.21358705083787,-3.38537013467892,3.61840411637615,5.34834444489786,0.696373258955859,-0.531319264351836,2.23028052231309,0.445758896576962,2.35662754100245,0.323027591374569
ECU,,5.36994927409474,8.59893758300143,0.59614796698213,0.501443549612617,-1.17931660114895,0.544941093412163,3.27174968239663,-2.98668651734211,3.50020731172206,4.09890553319046,-0.789983541425414,3.01397118152363,-0.478326474622776,8.00027015367057,6.85528539121646,0.945512265443327,-3.29406196849811,-12.3638505823418,1.89936771507668,1.71654591887062,13.8312287436441,0.420536225101657,-17.1727258855226,14.8472848868267,7.92272188997289,12.7957885868776,5.44348171175342,5.6258263126912,6.85638949810716,4.43453008217112,8.52803236189519,4.02349575777328,-0.498318813085291,5.28888937477451,3.34555789986655,5.92841215756854,5.221559407944,-2.97950872254702,8.84903952940563,0.834332005185118,4.96513536147938,1.76668756297119,6.60724795254532,2.38505081390205,7.05836627290837,4.3087521195411,3.41952580703047,1.66710253237979,1.71520392574264,0.739267630201653,7.94125799629317,0.775396908959962,6.69363529917355,7.58112150634172,2.90904796741694,0.859837312844022,5.53019847131084,0.11498859747887,1.61749662430823,0.408972174046809
EGY,,,-0.567901234567842,-7.37521728333736,14.3163538873994,6.21482176360217,5.3212629719587,1.7610062893076,-4.51174289245944,1.51024811219007,2.01912858660937,2.40366122024038,-1.34732478300327,3.95272488509488,3.00656897423008,0.245278390973496,6.14496856264874,2.02983447993994,-3.38473863408785,5.58319513543411,4.18848167539201,3.49670258058121,0.141563447112731,4.02775876496749,1.28300024673025,4.01948842874582,2.10772833723671,4.1284403669722,3.41409691629946,3.61982409731294,2.92068340173701,2.77288319890982,2.44540700181047,1.95543031563979,2.49077491712571,3.83438338489096,2.89961862140447,3.07063729593389,3.4327747748748,4.83023734992018,3.70117294356218,3.79969256507631,3.60049846408586,3.48010078759195,2.75942336666708,3.25615861346418,3.24865810648831,3.68036876972818,3.34757001033566,3.1705019678061,3.47448067649351,2.72196134565415,2.9193458698828,3.0024101423457,3.00638047374035,3.07140671570561,3.09685925151054,3.24119098774771,3.11494923713941,3.34697441585267,3.30049768248514
EMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69083128845664,-3.88582550858158,-5.52945152851493,2.51323905895484,4.83149411552604,2.40857354244038,1.08587075912089,3.75959061311939,0.552564370113288,-2.71958256240788,0.571488395564288,-4.12526735418017,11.9211997042186,-8.13389670149508,-0.531036389503683,4.68701830484395,4.34290028749398,-0.00966088099166029,-1.7302836137269,2.40288396330814,-3.75855298559341,2.11635878802574,5.15476429915513,0.33911366996297,-2.111313459671,1.72575739045212,-0.145072475965563,1.18491250267321,-0.664259242124373
ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.4449135476212,36.6749712016621,-11.6932414679212,-5.76096148781475,0.510947983330183,57.3529420227333,-7.6612404549921,-43.4961903824575,29.1463901869159,-7.53423969810395,-11.8518579389252,-3.15125887212356,69.6312450431618,8.82352424588299,1.29260038779191,-43.4873621270863,3.60000229900439,,,,,,,,,,,
ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9406372762986,6.94306595687088,2.96561906770722,-0.651425762045236,7.74052538248999,-0.872693868177294,0.934435091512853,-0.241009946442233,-2.02477278828086,-7.53845551684998,6.26084747915168,7.83602900167317,-1.98012486608297,-3.12818000226133,2.64560557133409,4.85539931016186,-9.42741469057259,13.8729246487867,-1.31781858965371,4.68816593266088,4.77337494911114,-3.65573292750057,7.50487329434696,-2.51664738800137,4.28452312231416
EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5314820794317,22.9380025613571,31.1595960147959,-13.7523990073253,14.0497339991908,-19.4339947317564,15.7600730795266,9.81781951130894,1.63747980613893,0.136313928943821,7.59093425710991,27.0867610088874,2.07565603732651,-18.6795230357432,9.28969085083149,8.29450063469966,1.65900342577116,-4.9605082321785,12.2586755480066,2.78447915214058,-23.7897139678523,6.82856487982251,-16.9425679546226,32.5788507453703,-6.06247481693211
ETH,,,,,,,,,,,,,,,,,,,,,,,-3.14059014203868,14.0548899832607,-12.3896795960751,-20.5282314693513,16.5184009311889,17.3813539900925,-1.44249904646762,0.936329768521603,5.42524389203251,2.47222132101967,-1.56644602819559,6.58693421389005,-2.57982081587056,3.76669677873538,16.9619879382888,2.00214714804157,-9.64032739916853,3.39776624409036,3.05316271460036,9.62430666898402,-1.87554732972949,-10.4848848787931,16.9448213938163,13.5429380050456,10.9087814461001,9.44831688479593,7.5014730247632,6.3609603302942,5.13030262127867,9.01498481662244,4.92209872290104,7.09845763928077,5.44672928962228,6.37778982699611,4.19983531437099,6.67734826558986,3.50683477708105,3.83436493111213,3.99322380527182
EUU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41068070689217,1.85863627761482,-0.686387789493082,2.47341642366953,-0.354285680638185,-0.49933043295762,0.0638360120993156,-2.93459315759613,12.4278596334011,-7.50681005787847,-0.643173687882509,1.66420475998783,5.11436900400004,0.54556343276866,-2.64512587890999,2.77764325816673,-4.95732901832052,3.34251018769068,5.20426723515858,-0.710785411359979,-1.23475869389237,2.13401908640154,-0.367036025861694,1.20185540496058,-0.460640699874247
FCS,,,,,,,,,,,,,,,,,,,,,,,3.95842299988945,-1.05970438476443,-2.15711261003936,5.32341827296028,7.18983320431657,1.95883887109953,2.99412509581853,7.41340474342122,0.0568656262339715,0.392409272049449,4.62758878619221,2.96012239493126,0.965605316923217,4.66294746939369,7.8083691781182,3.41886777322003,3.3833849496625,4.46082847337699,-1.67196543372278,4.83734231006463,17.172828644099,1.71323071834269,3.53377084524627,8.33649494595221,7.08919222156676,1.21293837441323,3.18902044762466,5.4754752863565,4.31073465730856,3.21090311499003,1.66687384779303,3.23777365459146,1.6520360853937,1.28005859932591,3.16262232677285,2.42582743491866,2.52019219856952,3.95375540825333,1.87625526798314
FIN,,,,,,,,,,,,,,,,,3.99521161788788,-1.94953467009813,3.42105263157895,10.3194731327646,7.48334835730384,-11.2092905831861,3.07079897640034,6.73103448275863,4.00620315326958,-2.65904572564612,-4.95276997702322,-16.7069567553049,11.7703966462432,0.0865551067513053,9.71461516287116,-4.33526011560693,-3.70777258994782,8.44266970907017,1.26249342451341,-1.63636363636364,-5.12278848692897,7.45894795435569,-10.0751100751101,0.201612903225794,8.45070422535213,-1.9082957858468,-0.0810591731964223,-3.38020551649541,-0.867618247970896,4.48898927159797,2.05349905430965,6.88377018797988,0.148625216745103,7.17289141726441,0.80775444264944,-0.824175824175825,-2.3084025854109,1.70132325141776,6.85408921933086,3.58773646444878,2.22502099076407,2.21765913757702,-0.823623945359586,5.18533522382015,1.15540150202196
FJI,,,,,,,1.1310475461227,0.559184361416087,6.95086334960244,-3.37953618970259,8.60985011717914,-5.4500339574042,-0.786046235340834,6.33805303972142,-3.47682321106419,0.5145570285475,3.83958216052204,16.1052084497655,-1.27389566428724,17.1326334152004,-6.48714282014915,12.9580957714236,1.73813703089918,-18.1093420709034,25.7997010398218,-13.7092231624444,19.1543933835709,-6.55914228545254,-2.1864208832247,18.0088299618385,-4.54509520245841,-1.64987909294966,3.61570539083418,0.77566949669415,10.9532399682627,-3.20172253617169,4.45450879218032,-10.3198583250337,-7.9632188828774,13.6241623055584,-1.26553293491199,-5.69195975954931,4.69940074021922,-4.31243095211079,5.17360239111602,0.85264342704221,4.99507817309686,-4.89829263104976,-1.1594826076235,-8.09066944793693,-2.64834854575757,6.04783489396603,6.74261336745721,1.87641240728269,0.0,2.92157454893909,-10.9077957156008,10.7852479753256,3.68398685422228,4.43819589595948,2.79757847702595
FRA,,-5.21415316923014,8.86542226004288,-5.11316579060912,1.03811714869386,3.5137253082577,-0.492499034677323,7.88091071212446,4.27724440053719,-2.08474328857025,2.28812226072026,-0.175710330435734,7.84645732893061,7.363462702646,-4.22148196932676,-6.09852482091317,-2.89299673730432,2.28292428125431,14.6223337168022,8.45705778863109,-1.72168708332637,-1.16254099764882,16.6458865377177,-6.63103812445441,4.69317556704149,5.76630454964695,0.143824914231061,3.07436915681119,-1.54576245520019,3.88306639382287,6.78189791843364,-9.353321780888,14.6155895647638,-5.96723064611713,0.550932505238606,4.29806261794647,6.61141066071555,-0.0803008541588497,3.11598086791984,5.07652008458663,-0.913659291368191,-2.87172400295637,5.69606969684658,-15.2492374605809,21.3053847450166,-5.81579086758832,0.208796205371172,-0.782208643158938,4.47550347522898,6.52453417933438,-3.39654280171209,3.98988083480288,-8.4157032434439,-1.92656895609005,14.7039657110488,0.140475819177269,-12.3623332105725,8.23485334838414,3.91428824864431,-2.31037016639326,-0.14568346143929
FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.42288781339451,-8.5655335576932,15.2808840018373,-8.81990625228366,6.98492299296049,-3.23822298166225,1.90823090478753,2.99252592051285,-7.34929433005262,4.19378930966634,0.102061979456607,5.73272485719529,-0.121181910376961,-0.285682324696893,-3.11768106937289,10.5265783187047,-1.45092685568581,-5.63221567835349,5.59869114303144,9.53986239857147,-4.79756435958059,-0.879600630781781,0.139247681454663,2.69165517132031,-6.88873586076774
GAB,,,,,,,,,,,,,,,,,,,,,,0.185185139255111,-2.77264323428007,4.56273763546679,3.27272729768626,4.48943660471042,-1.43218194833771,-1.96581198326955,10.5492588975311,-8.51735012081528,-0.689655171242805,0.868055511328606,6.02409642025903,4.30194805173178,1.47859921304266,-1.30368096074572,0.932400905289427,4.31100846178821,0.88560887908109,0.14630579084789,5.25931335827849,2.984038851278,-3.61489490658609,1.15667428602903,-0.510921746390423,12.6706457174131,3.07376167550962,5.935084064693,-6.79140214938421,-6.99308510896165,-5.2033858348196,2.25102808158964,4.69394105147913,4.53337515317185,9.68803619153724,8.24783320308993,11.6558541403855,12.1774738069191,9.49087985469797,7.86950325527695,5.85447829282388
